#B(gauss)  Cover(cm) Shield(mm) Events
0	0	0	7755
10	0	0	6650
20	0	0	3487
30	0	0	146
50	2.5	0.9	10536
50	5	0.9	9817
50	5	3	900
50	10	1.5	9814
25	5	1.5	16293
50	5	1.5	16288
25	5	0.9	16325
25	5	1.8	16064
50	5	1.8	16284
25	5	2.4	15991
50	5	2.4	16323
25	5	3	13100
50	5	3	16027
80	5	1.8	8182
80	5	2.4	9659
80	5	3	9820
25	5	2.5	8170
50	5	2.5	8183
80	5	2.5	7615
25	10	2.5	9151
50	10	2.5	9609
80	10	2.5	8158
80	5	1.5	2874
